:
1,8
2,0
3,0
4,0
5,0
6,0
7,16
8,2
9,3
10,0
11,1
12,12
13,1
14,100
15,12
16,251
17,255
18,0
19,0
20,55
21,67
22,1
23,2
24,36
25,37
62,64
61,128
63,64
62,128
62,22
61,87
63,159
62,33
61,34
63,159
62,31
61,45
63,159
62,16
61,117
63,159
62,29
61,53
63,159
62,38
61,11
63,159
62,18
61,109
63,159
62,20
61,98
63,159
62,19
61,105
63,159
62,21
61,94
63,159
62,29
61,56
63,159
62,28
61,60
63,159
62,25
61,75
63,159
62,31
61,48
63,159
62,37
61,18
63,159
62,32
61,44
63,159
62,38
61,14
63,159
62,27
61,67
63,159
62,18
61,112
63,159
62,25
61,78
63,159
62,36
61,25
63,159
62,20
61,104
63,159
62,33
61,40
63,159
62,40
61,6
63,159
62,24
61,85
63,159
62,27
61,70
63,159
62,25
61,81
63,159
62,35
61,32
63,159
62,22
61,96
63,159
62,36
61,28
63,159
62,31
61,51
63,159
62,28
61,66
63,159
62,23
61,92
63,159
62,39
61,13
63,159
62,33
61,43
63,159
62,34
61,39
63,159
62,41
61,5
63,159
62,31
61,54
63,159
62,17
61,122
63,159
62,32
61,50
63,159
62,28
61,69
63,159
62,25
61,84
63,159
62,23
61,95
63,159
62,41
61,8
63,159
62,30
61,61
63,159
62,17
61,125
63,159
62,19
61,114
63,159
62,37
61,27
63,159
62,19
61,117
63,159
62,21
61,106
63,159
62,32
61,53
63,159
62,30
61,64
63,159
62,22
61,102
63,159
62,20
61,113
63,159
62,36
61,34
63,159
62,31
61,60
63,159
62,32
61,56
63,159
62,18
61,124
63,159
62,38
61,26
63,159
62,28
61,75
63,159
62,26
61,86
63,159
62,20
61,116
63,159
62,39
61,22
63,159
62,23
61,101
63,159
62,24
61,97
63,159
62,25
61,93
63,159
62,18
61,127
63,159
62,33
61,55
63,159
62,27
61,82
63,159
62,42
61,10
63,159
62,39
61,25
63,159
62,21
61,112
63,159
62,30
61,70
63,159
62,22
61,108
63,159
62,31
61,66
63,159
62,38
61,32
63,159
62,21
61,115
63,159
62,23
61,104
63,159
62,22
61,111
63,159
62,29
61,77
63,159
62,30
61,73
63,159
62,34
61,54
63,159
62,31
61,69
63,159
62,20
61,122
63,159
62,23
61,107
63,159
62,19
61,126
63,159
62,24
61,103
63,159
62,28
61,84
63,159
62,38
61,35
63,159
62,35
61,50
63,159
62,37
61,42
63,159
62,26
61,95
63,159
62,27
61,91
63,159
62,39
61,31
63,159
62,22
61,114
63,159
62,38
61,38
63,159
62,30
61,76
63,159
62,29
61,83
63,159
62,41
61,23
63,159
62,28
61,87
63,159
62,25
61,102
63,159
62,27
61,94
63,159
62,22
61,117
63,159
62,34
61,60
63,159
62,37
61,45
63,159
62,33
61,64
63,159
62,24
61,109
63,159
62,33
61,67
63,159
62,39
61,37
63,159
62,23
61,116
63,159
62,41
61,29
63,159
62,32
61,71
63,159
62,21
61,124
63,159
62,35
61,59
63,159
62,42
61,25
63,159
62,25
61,108
63,159
62,26
61,101
63,159
62,33
61,70
63,159
62,40
61,36
63,159
62,36
61,55
63,159
62,22
61,123
63,159
62,23
61,119
63,159
62,41
61,32
63,159
62,35
61,62
63,159
62,28
61,96
63,159
62,32
61,77
63,159
62,36
61,58
63,159
62,43
61,24
63,159
62,25
61,111
63,159
62,30
61,88
63,159
62,29
61,92
63,159
62,33
61,73
63,159
62,26
61,107
63,159
62,35
61,65
63,159
62,31
61,84
63,159
62,39
61,46
63,159
62,27
61,103
63,159
62,33
61,76
63,159
62,38
61,50
63,159
62,40
61,42
63,159
62,30
61,91
63,159
62,25
61,114
63,159
62,32
61,80
63,159
62,26
61,110
63,159
62,34
61,72
63,159
62,25
61,117
63,159
62,32
61,83
63,159
62,37
61,57
63,159
62,39
61,49
63,159
62,43
61,30
63,159
62,30
61,94
63,159
62,28
61,102
63,159
62,38
61,56
63,159
62,24
61,124
63,159
62,39
61,52
63,159
62,44
61,26
63,159
62,29
61,101
63,159
62,31
61,90
63,159
62,25
61,120
63,159
62,44
61,29
63,159
62,41
61,44
63,159
62,30
61,97
63,159
62,34
61,78
63,159
62,35
61,74
63,159
62,31
61,93
63,159
62,26
61,116
63,159
62,37
61,63
63,159
62,32
61,89
63,159
62,38
61,59
63,159
62,39
61,55
63,159
62,40
61,51
63,159
62,29
61,104
63,159
62,30
61,100
63,159
62,38
61,62
63,159
62,28
61,111
63,159
62,32
61,92
63,159
62,44
61,32
63,159
62,37
61,66
63,159
62,25
61,126
63,159
62,44
61,35
63,159
62,33
61,88
63,159
62,29
61,107
63,159
62,40
61,54
63,159
62,36
61,73
63,159
62,27
61,118
63,159
62,38
61,65
63,159
62,32
61,95
63,159
62,31
61,99
63,159
62,28
61,114
63,159
62,42
61,46
63,159
62,41
61,53
63,159
62,45
61,34
63,159
62,38
61,68
63,159
62,34
61,87
63,159
62,30
61,106
63,159
62,46
61,30
63,159
62,43
61,45
63,159
62,44
61,38
63,159
62,39
61,64
63,159
62,29
61,113
63,159
62,37
61,75
63,159
62,45
61,37
63,159
62,30
61,109
63,159
62,31
61,105
63,159
62,27
61,124
63,159
62,44
61,41
63,159
62,41
61,56
63,159
62,33
61,97
63,159
62,28
61,120
63,159
62,43
61,48
63,159
62,34
61,93
63,159
62,41
61,59
63,159
62,36
61,82
63,159
38,50
39,0
40,45
41,128
42,91
43,73
44,180
45,1
62,128
